senti_score,
Sentiment(polarity=0.24285714285714288, subjectivity=0.5380952380952381)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.07857142857142858, subjectivity=0.34285714285714286)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.2, subjectivity=0.2)
Sentiment(polarity=-0.2333333333333333, subjectivity=0.8333333333333334)
Sentiment(polarity=0.35, subjectivity=0.65)
Sentiment(polarity=-0.024999999999999994, subjectivity=0.7)
Sentiment(polarity=0.0950297619047619, subjectivity=0.4830952380952381)
Sentiment(polarity=0.5, subjectivity=1.0)
Sentiment(polarity=0.1, subjectivity=0.65)
Sentiment(polarity=-0.17777777777777773, subjectivity=0.48333333333333334)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.06035353535353535, subjectivity=0.41805555555555557)
Sentiment(polarity=0.2, subjectivity=0.2)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.25999999999999995, subjectivity=0.62)
Sentiment(polarity=-0.08950216450216451, subjectivity=0.4301948051948052)
Sentiment(polarity=-0.025, subjectivity=0.47954545454545444)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.1, subjectivity=0.584375)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.03333333333333333, subjectivity=0.13333333333333333)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.03749999999999998, subjectivity=0.925)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.04739583333333333, subjectivity=0.5895833333333333)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.8, subjectivity=0.4)
Sentiment(polarity=0.006250000000000002, subjectivity=0.49375)
Sentiment(polarity=0.0909090909090909, subjectivity=0.3333333333333333)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.6, subjectivity=0.8)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0919642857142857, subjectivity=0.6883928571428571)
Sentiment(polarity=-0.30000000000000004, subjectivity=0.5666666666666668)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.05555555555555555, subjectivity=0.05555555555555556)
Sentiment(polarity=0.0625, subjectivity=0.4083333333333333)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.07499999999999998, subjectivity=0.30000000000000004)
Sentiment(polarity=0.14888888888888888, subjectivity=0.5377777777777778)
Sentiment(polarity=-0.09675925925925927, subjectivity=0.29328703703703707)
Sentiment(polarity=-0.4, subjectivity=0.4)
Sentiment(polarity=-0.4, subjectivity=0.4)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.25, subjectivity=0.5)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.25, subjectivity=0.25)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.05, subjectivity=0.4)
Sentiment(polarity=0.14857142857142858, subjectivity=0.39357142857142857)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.5285714285714286, subjectivity=0.5619047619047618)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.3, subjectivity=0.2)
Sentiment(polarity=0.030000000000000006, subjectivity=0.32999999999999996)
Sentiment(polarity=0.65, subjectivity=1.0)
Sentiment(polarity=0.04999999999999999, subjectivity=0.675)
Sentiment(polarity=-0.040499999999999994, subjectivity=0.523)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.22613636363636364, subjectivity=0.40545454545454546)
Sentiment(polarity=0.43333333333333335, subjectivity=0.5666666666666667)
Sentiment(polarity=-0.3, subjectivity=0.6)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.4, subjectivity=0.6)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.03232323232323233, subjectivity=0.508080808080808)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0125, subjectivity=0.3603846153846154)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.13636363636363635, subjectivity=0.5)
Sentiment(polarity=0.2, subjectivity=0.2)
Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)
Sentiment(polarity=0.12708333333333333, subjectivity=0.36041666666666666)
Sentiment(polarity=-0.46666666666666656, subjectivity=0.6527777777777777)
Sentiment(polarity=-0.5, subjectivity=0.5)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.040892857142857134, subjectivity=0.6864285714285714)
Sentiment(polarity=0.006543209876543229, subjectivity=0.5430599647266314)
Sentiment(polarity=0.2503401360544218, subjectivity=0.5622448979591836)
Sentiment(polarity=-0.020833333333333332, subjectivity=0.3673611111111111)
Sentiment(polarity=0.1895833333333333, subjectivity=0.4368055555555556)
Sentiment(polarity=-0.04166666666666666, subjectivity=0.5)
Sentiment(polarity=0.07823660714285713, subjectivity=0.5370535714285716)
Sentiment(polarity=-0.04444444444444446, subjectivity=0.6499999999999999)
Sentiment(polarity=-0.07142857142857142, subjectivity=0.21428571428571427)
Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.04999999999999999, subjectivity=0.7000000000000001)
Sentiment(polarity=0.14226190476190473, subjectivity=0.5642857142857144)
Sentiment(polarity=0.4, subjectivity=1.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.375, subjectivity=0.4)
Sentiment(polarity=-0.225, subjectivity=0.5)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.5, subjectivity=0.7)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.23749999999999996, subjectivity=0.5958333333333333)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.43333333333333335)
Sentiment(polarity=0.25, subjectivity=0.75)
Sentiment(polarity=-0.3333333333333333, subjectivity=0.6666666666666666)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.26666666666666666, subjectivity=0.4222222222222222)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.22000000000000003, subjectivity=0.5933333333333334)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.11087301587301587, subjectivity=0.4642063492063492)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.17523809523809522, subjectivity=0.2891269841269841)
Sentiment(polarity=0.25, subjectivity=0.4666666666666667)
Sentiment(polarity=0.019999999999999997, subjectivity=0.65)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.19126984126984126, subjectivity=0.5280753968253968)
Sentiment(polarity=0.4, subjectivity=0.35)
Sentiment(polarity=0.2380952380952381, subjectivity=0.6428571428571429)
Sentiment(polarity=0.26666666666666666, subjectivity=0.4222222222222222)
Sentiment(polarity=-0.4000000000000001, subjectivity=0.8333333333333334)
Sentiment(polarity=0.22974386724386725, subjectivity=0.4033730158730159)
Sentiment(polarity=0.22499999999999998, subjectivity=0.525)
Sentiment(polarity=0.0787037037037037, subjectivity=0.4351851851851852)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)
Sentiment(polarity=0.0, subjectivity=0.125)
Sentiment(polarity=0.3, subjectivity=0.2)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.07142857142857142, subjectivity=0.21428571428571427)
Sentiment(polarity=0.0625, subjectivity=0.5)
Sentiment(polarity=0.06818181818181818, subjectivity=0.2897727272727273)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.04999999999999999, subjectivity=0.75)
Sentiment(polarity=-0.01976190476190476, subjectivity=0.6635714285714285)
Sentiment(polarity=-0.052500000000000005, subjectivity=0.4807142857142857)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.0638888888888889, subjectivity=0.37222222222222223)
Sentiment(polarity=0.0, subjectivity=0.275)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.15000000000000002, subjectivity=0.65)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.24444444444444446, subjectivity=0.25555555555555554)
Sentiment(polarity=0.18333333333333332, subjectivity=0.48888888888888893)
Sentiment(polarity=0.45, subjectivity=0.45)
Sentiment(polarity=0.6583333333333333, subjectivity=0.6333333333333333)
Sentiment(polarity=0.06666666666666665, subjectivity=0.5333333333333333)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.1, subjectivity=0.05)
Sentiment(polarity=0.1, subjectivity=1.0)
Sentiment(polarity=0.125, subjectivity=0.16666666666666666)
Sentiment(polarity=-0.3125, subjectivity=0.6875)
Sentiment(polarity=-0.125, subjectivity=0.5416666666666666)
Sentiment(polarity=-0.38, subjectivity=0.7)
Sentiment(polarity=-0.28846153846153844, subjectivity=0.4846153846153846)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.09444444444444444, subjectivity=0.26666666666666666)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.09924242424242424, subjectivity=0.4428030303030303)
Sentiment(polarity=0.19999999999999998, subjectivity=0.20000000000000004)
Sentiment(polarity=0.2, subjectivity=0.2)
Sentiment(polarity=-0.00785714285714285, subjectivity=0.43773809523809515)
Sentiment(polarity=0.10493827160493827, subjectivity=0.49135802469135803)
Sentiment(polarity=0.8, subjectivity=0.7)
Sentiment(polarity=-0.07142857142857142, subjectivity=0.21428571428571427)
Sentiment(polarity=0.43000000000000005, subjectivity=0.4)
Sentiment(polarity=-0.625, subjectivity=1.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.004549319727891148, subjectivity=0.5375850340136055)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.13333333333333333, subjectivity=0.5666666666666667)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.3333333333333333, subjectivity=0.6333333333333333)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.2, subjectivity=0.35)
Sentiment(polarity=0.029383116883116876, subjectivity=0.47651515151515145)
Sentiment(polarity=0.0625, subjectivity=0.375)
Sentiment(polarity=-0.3, subjectivity=0.5625)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.05, subjectivity=0.7)
Sentiment(polarity=0.29047619047619044, subjectivity=0.6404761904761905)
Sentiment(polarity=0.3, subjectivity=0.8)
Sentiment(polarity=0.06944444444444443, subjectivity=0.4305555555555555)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.2, subjectivity=0.4)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.043333333333333335, subjectivity=0.15222222222222223)
Sentiment(polarity=-0.2333333333333333, subjectivity=0.3666666666666667)
Sentiment(polarity=0.15, subjectivity=0.6499999999999999)
Sentiment(polarity=0.2009379509379509, subjectivity=0.4272005772005772)
Sentiment(polarity=0.26256441970727684, subjectivity=0.4514739229024944)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.22974386724386725, subjectivity=0.4033730158730159)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.1, subjectivity=0.2)
Sentiment(polarity=0.09903381642512077, subjectivity=0.5407177363699103)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.2333333333333333, subjectivity=0.23333333333333336)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.3861111111111112, subjectivity=0.5977777777777777)
Sentiment(polarity=0.16, subjectivity=0.42000000000000004)
